0.329154,0.250000,0.054545,0.6702767542,0.1611400318,0.7043371666,-0.1693284345,0.8896304811,0.4539876538,0.0495259259,0.0000000000
0.339239,0.229167,0.054545,0.6735190070,0.1470006266,0.7077441760,-0.1544705290,0.9079437801,0.4161553493,0.0495259259,0.0000000000
0.348272,0.208333,0.054545,0.6764100392,0.1330657580,0.7107821172,-0.1398275539,0.9243478006,0.3783230448,0.0495259259,0.0000000000
0.356309,0.187500,0.054545,0.6789718704,0.1193073184,0.7134741290,-0.1253699730,0.9389426172,0.3404907404,0.0495259259,0.0000000000
0.363396,0.166667,0.054545,0.6812227485,0.1057005390,0.7158393865,-0.1110717590,0.9518114592,0.3026584359,0.0495259259,0.0000000000
0.369570,0.145833,0.054545,0.6831777954,0.0922232992,0.7178937800,-0.0969096673,0.9630235214,0.2648261314,0.0495259259,0.0000000000
0.374863,0.125000,0.054545,0.6848494970,0.0788555865,0.7196504298,-0.0828626683,0.9726361011,0.2269938269,0.0495259259,0.0000000000
0.379302,0.104167,0.054545,0.6862480771,0.0655790651,0.7211200794,-0.0689114945,0.9806962328,0.1891615224,0.0495259259,0.0000000000
0.382906,0.083333,0.054545,0.6873817832,0.0523767239,0.7223113953,-0.0550382704,0.9872419412,0.1513292179,0.0495259259,0.0000000000
0.385694,0.062500,0.054545,0.6882571042,0.0392325836,0.7232311961,-0.0412262048,0.9923031963,0.1134969135,0.0495259259,0.0000000000
0.387676,0.041667,0.054545,0.6888789332,0.0261314464,0.7238846236,-0.0274593275,0.9959026306,0.0756646090,0.0495259259,0.0000000000
0.388861,0.020833,0.054545,0.6892506859,0.0130586761,0.7242752671,-0.0137222586,0.9980560603,0.0378323045,0.0495259259,0.0000000000
